i,ts_ms,close,action,conviction,urgency,edge_bps,rationale,regime,dominant_tf,agreement,conflict
9042,1702035960000,45043.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9043,1702036020000,45100.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9044,1702036080000,45142.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9045,1702036140000,45149.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9046,1702036200000,45106.5,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9047,1702036260000,45079.3,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9048,1702036320000,45055.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9049,1702036380000,45072.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9050,1702036440000,45068.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9051,1702036500000,45030.3,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
9052,1702036560000,45017.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9053,1702036620000,45030.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9054,1702036680000,45055.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9055,1702036740000,45055.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9056,1702036800000,45081.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9057,1702036860000,45053.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9058,1702036920000,44979.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9059,1702036980000,44971.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9060,1702037040000,44992.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9061,1702037100000,44991.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9062,1702037160000,44986.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9063,1702037220000,45004.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9064,1702037280000,44982.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9065,1702037340000,44958.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9066,1702037400000,45009.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9067,1702037460000,44991.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9068,1702037520000,44976.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9069,1702037580000,44963.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9070,1702037640000,44964.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9071,1702037700000,44953.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9072,1702037760000,45010.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9073,1702037820000,45009.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9074,1702037940000,45017.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9075,1702038000000,45047.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9076,1702038060000,45100.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9077,1702038120000,45132.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9078,1702038180000,45155.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9079,1702038240000,45081.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9080,1702038300000,45030.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9081,1702038360000,45030.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9082,1702038420000,45094.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9083,1702038480000,45130.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9084,1702038540000,45065.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9085,1702038600000,45107.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9086,1702038720000,45068.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9087,1702038780000,45119.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9088,1702038900000,45132.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9089,1702038960000,45131.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9090,1702039020000,45152.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9091,1702039080000,45179.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9092,1702039140000,45182.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9093,1702039200000,45210.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9094,1702039260000,45221.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9095,1702039320000,45209.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9096,1702039380000,45196.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9097,1702039440000,45196.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9098,1702039500000,45209.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9099,1702039560000,45196.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9100,1702039620000,45168.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9101,1702039680000,45145.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9102,1702039740000,45171.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9103,1702039800000,45199.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9104,1702039860000,45249.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9105,1702039920000,45246.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9106,1702039980000,45184.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9107,1702040040000,45209.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9108,1702040100000,45195.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9109,1702040160000,45183.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9110,1702040220000,45183.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9111,1702040280000,45171.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9112,1702040340000,45196.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9113,1702040400000,45171.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9114,1702040460000,45120.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9115,1702040520000,45132.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9116,1702040580000,45094.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9117,1702040640000,45184.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9118,1702040700000,45132.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9119,1702040760000,45094.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9120,1702040820000,45107.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9121,1702040880000,45132.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9122,1702040940000,45081.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9123,1702041000000,45123.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9124,1702041060000,45107.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9125,1702041120000,45138.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9126,1702041180000,45138.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9127,1702041300000,45125.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9128,1702041360000,45125.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9129,1702041480000,45134.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9130,1702041540000,45131.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9131,1702041600000,45133.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9132,1702041660000,45107.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9133,1702041720000,45133.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9134,1702041780000,45164.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9135,1702041840000,45164.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9136,1702041900000,45178.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9137,1702041960000,45184.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9138,1702042020000,45205.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9139,1702042080000,45193.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9140,1702042200000,44954.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9141,1702042260000,45055.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9142,1702042320000,44979.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9143,1702042380000,45056.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9144,1702042440000,45067.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9145,1702042500000,45017.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9146,1702042560000,44989.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9147,1702042620000,44979.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9148,1702042680000,44919.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9149,1702042740000,44953.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9150,1702042800000,44953.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9151,1702042860000,44940.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9152,1702042920000,45029.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9153,1702042980000,45038.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9154,1702043040000,45008.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9155,1702043100000,45004.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9156,1702043160000,45043.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9157,1702043220000,45129.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9158,1702043280000,45119.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9159,1702043340000,45126.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9160,1702043400000,45119.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9161,1702043460000,45095.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9162,1702043520000,45106.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9163,1702043580000,45056.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9164,1702043640000,45017.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9165,1702043700000,45042.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9166,1702043760000,45030.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9167,1702043820000,45021.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9168,1702043880000,44979.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9169,1702043940000,45017.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9170,1702044000000,45052.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9171,1702044060000,45094.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9172,1702044120000,45093.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9173,1702044180000,45081.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9174,1702044240000,45068.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9175,1702044300000,45004.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9176,1702044360000,45068.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9177,1702044420000,45043.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9178,1702044480000,45030.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9179,1702044540000,45030.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9180,1702044600000,45039.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9181,1702044660000,45064.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9182,1702044720000,45043.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9183,1702044780000,45066.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9184,1702044840000,45030.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9185,1702044900000,45056.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9186,1702044960000,45079.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9187,1702045020000,45080.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9188,1702045080000,45088.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9189,1702045200000,45121.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9190,1702045260000,45132.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9191,1702045320000,45132.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9192,1702045380000,45081.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9193,1702045440000,45081.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9194,1702045500000,45055.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9195,1702045560000,45037.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9196,1702045620000,45068.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9197,1702045680000,45068.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9198,1702045740000,45118.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9199,1702045800000,45118.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9200,1702045860000,45118.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9201,1702045920000,45140.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9202,1702045980000,45171.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9203,1702046040000,45184.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9204,1702046100000,45219.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9205,1702046160000,45227.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9206,1702046220000,45248.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9207,1702046280000,45306.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9208,1702046340000,45305.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9209,1702046400000,45311.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9210,1702046460000,45274.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9211,1702046520000,45301.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9212,1702046580000,45310.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9213,1702046640000,45363.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9214,1702046700000,45350.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9215,1702046760000,45324.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9216,1702046820000,45395.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9217,1702046880000,45452.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9218,1702046940000,45465.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9219,1702047000000,45453.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9220,1702047060000,45427.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
9221,1702047120000,45324.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9222,1702047180000,45350.3,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
9223,1702047240000,45363.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9224,1702047300000,45350.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9225,1702047360000,45349.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9226,1702047420000,45349.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9227,1702047480000,45356.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9228,1702047540000,45388.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9229,1702047600000,45394.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9230,1702047660000,45393.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9231,1702047720000,45388.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9232,1702047780000,45401.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9233,1702047840000,45387.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9234,1702047900000,45374.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9235,1702047960000,45299.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9236,1702048020000,45324.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9237,1702048080000,45350.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9238,1702048140000,45312.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9239,1702048200000,45260.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
9240,1702048260000,45321.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9241,1702048320000,45332.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9242,1702048380000,45324.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9243,1702048440000,45339.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9244,1702048500000,45307.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9245,1702048560000,45320.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9246,1702048620000,45312.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9247,1702048680000,45345.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9248,1702048740000,45349.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9249,1702048800000,45313.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9250,1702048860000,45294.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9251,1702048920000,45273.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9252,1702048980000,45300.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9253,1702049040000,45322.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9254,1702049100000,45340.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9255,1702049160000,45349.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9256,1702049220000,45371.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9257,1702049280000,45400.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9258,1702049340000,45399.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9259,1702049400000,45400.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9260,1702049460000,45400.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9261,1702049520000,45399.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9262,1702049580000,45414.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9263,1702049640000,45408.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9264,1702049700000,45388.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9265,1702049760000,45414.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9266,1702049820000,45386.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9267,1702049880000,45414.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9268,1702049940000,45348.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9269,1702050000000,45388.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9270,1702050060000,45286.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9271,1702050120000,45337.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9272,1702050180000,45324.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9273,1702050240000,45375.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9274,1702050300000,45350.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9275,1702050360000,45373.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9276,1702050480000,45370.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9277,1702050540000,45337.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9278,1702050600000,45311.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9279,1702050660000,45286.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9280,1702050720000,45285.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9281,1702050780000,45250.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9282,1702050840000,45234.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9283,1702050900000,45222.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9284,1702050960000,45235.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9285,1702051020000,45222.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9286,1702051080000,45222.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9287,1702051140000,45196.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9288,1702051200000,45280.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9289,1702051260000,45388.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9290,1702051320000,45388.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9291,1702051380000,45312.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9292,1702051440000,45337.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9293,1702051500000,45337.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9294,1702051560000,45383.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9295,1702051620000,45334.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9296,1702051680000,45348.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9297,1702051740000,45351.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9298,1702051800000,45286.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9299,1702051860000,45371.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9300,1702051920000,45337.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9301,1702051980000,45350.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9302,1702052040000,45337.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9303,1702052100000,45342.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9304,1702052160000,45340.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9305,1702052220000,45320.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9306,1702052280000,45312.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9307,1702052340000,45284.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9308,1702052400000,45337.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9309,1702052460000,45316.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9310,1702052520000,45312.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9311,1702052580000,45362.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
9312,1702052640000,45355.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
